,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
4575,Fiesta,2019,11798,Manual,12286,Petrol,145,58.9,1.0
4576,Fiesta,2019,11798,Manual,14068,Petrol,145,58.9,1.0
4577,Fiesta,2018,10698,Manual,14523,Petrol,145,65.7,1.0
4580,Fiesta,2016,7698,Manual,40480,Petrol,0,65.7,1.0
4581,Fiesta,2017,10698,Manual,23494,Petrol,150,62.8,1.0
4582,Fiesta,2018,9998,Manual,8608,Petrol,145,55.4,1.1
4583,Fiesta,2018,10998,Manual,22410,Petrol,145,56.5,1.0
4584,Fiesta,2015,7498,Manual,25506,Petrol,0,65.7,1.0
4585,Fiesta,2017,10498,Manual,22788,Petrol,145,65.7,1.0
4586,Fiesta,2018,10998,Manual,21955,Petrol,145,56.5,1.0
4587,Fiesta,2019,14998,Manual,8783,Petrol,145,55.4,1.0
4588,Fiesta,2014,5998,Manual,43539,Petrol,30,54.3,1.2
4591,Fiesta,2013,6698,Manual,27783,Diesel,0,76.4,1.5
4592,Fiesta,2014,6495,Manual,54249,Petrol,30,54.3,1.2
4594,Fiesta,2019,11498,Manual,14132,Petrol,145,58.9,1.0
4595,Fiesta,2016,6950,Manual,27098,Petrol,125,54.3,1.2
4596,Fiesta,2017,7695,Manual,12868,Petrol,125,54.3,1.2
4597,Fiesta,2014,5698,Manual,52395,Petrol,30,54.3,1.2
4598,Fiesta,2014,6698,Manual,45067,Petrol,0,65.7,1.0
4599,Fiesta,2016,7998,Manual,21715,Petrol,125,54.3,1.2
4601,Fiesta,2015,6498,Manual,39167,Petrol,0,65.7,1.0
4602,Fiesta,2017,8498,Manual,21302,Petrol,125,54.3,1.2
4603,Fiesta,2015,6498,Manual,46857,Petrol,125,54.3,1.2
4605,Fiesta,2018,9698,Manual,11783,Petrol,150,64.2,1.1
4607,Fiesta,2018,11250,Manual,15634,Petrol,145,60.1,1.0
4608,Fiesta,2015,8326,Manual,25604,Petrol,0,65.7,1.0
4609,Fiesta,2014,6672,Manual,29123,Petrol,30,54.3,1.2
4613,Fiesta,2016,10298,Manual,18016,Petrol,0,65.7,1.0
4614,Fiesta,2017,8498,Manual,14110,Petrol,150,54.3,1.2
4615,Fiesta,2017,7800,Manual,29543,Petrol,125,54.3,1.2
4616,Fiesta,2018,12700,Manual,17299,Petrol,145,61.4,1.0
4617,Fiesta,2017,9300,Manual,11474,Petrol,145,64.2,1.1
4619,Fiesta,2017,8998,Manual,13684,Petrol,125,54.3,1.2
4621,Fiesta,2016,8998,Manual,36488,Petrol,20,62.8,1.0
4623,Fiesta,2018,9491,Manual,19272,Petrol,145,64.2,1.1
4627,Fiesta,2017,9157,Manual,14330,Petrol,0,65.7,1.0
4629,Fiesta,2017,8000,Manual,20901,Petrol,145,54.3,1.2
4630,Fiesta,2018,10950,Manual,14415,Petrol,145,65.7,1.0
4631,Fiesta,2013,5200,Manual,50501,Petrol,0,65.7,1.0
4633,Fiesta,2017,9350,Manual,10228,Petrol,145,64.2,1.1
4634,Fiesta,2017,8500,Manual,17812,Petrol,145,54.3,1.2
4636,Fiesta,2018,9650,Manual,29163,Petrol,145,65.7,1.0
4638,Fiesta,2016,7498,Manual,33631,Petrol,125,54.3,1.2
4639,Fiesta,2018,10498,Manual,7654,Petrol,150,55.4,1.1
4640,Fiesta,2017,10498,Manual,22125,Petrol,0,65.7,1.0
4645,Fiesta,2018,12500,Manual,33095,Petrol,145,65.7,1.0
4647,Fiesta,2018,12500,Manual,33268,Petrol,145,65.7,1.0
4648,Fiesta,2018,9500,Manual,21857,Petrol,145,64.2,1.1
4649,Fiesta,2018,10000,Manual,21763,Petrol,145,65.7,1.0
4652,Fiesta,2020,18000,Manual,5,Petrol,145,55.4,1.0
4654,Fiesta,2015,7850,Manual,19810,Petrol,30,54.3,1.2
4655,Fiesta,2017,9750,Manual,9576,Petrol,145,64.2,1.1
4656,Fiesta,2018,11500,Manual,16093,Petrol,145,65.7,1.0
4659,Fiesta,2016,8600,Manual,32408,Petrol,0,65.7,1.0
4663,Fiesta,2017,9000,Manual,15378,Petrol,0,65.7,1.0
4664,Fiesta,2017,11298,Manual,11806,Petrol,0,65.7,1.0
4667,Fiesta,2013,6498,Semi-Auto,40491,Petrol,150,47.9,1.6
4668,Fiesta,2018,11500,Manual,23239,Petrol,145,65.7,1.0
4672,Fiesta,2018,10998,Manual,25642,Petrol,145,65.7,1.0
4673,Fiesta,2017,9498,Manual,8552,Petrol,125,54.3,1.2
4678,Fiesta,2017,11500,Manual,12061,Diesel,145,78.5,1.5
4679,Fiesta,2018,11450,Manual,15220,Petrol,145,65.7,1.0
4684,Fiesta,2017,9000,Manual,19869,Diesel,145,78.5,1.5
4690,Fiesta,2018,10850,Manual,12946,Petrol,145,65.7,1.0
4691,Fiesta,2018,9650,Manual,15237,Petrol,145,64.2,1.1
4692,Fiesta,2018,9950,Manual,9649,Petrol,145,64.2,1.1
4693,Fiesta,2018,10000,Manual,27843,Petrol,145,65.7,1.0
4696,Fiesta,2017,8310,Manual,18680,Petrol,125,54.3,1.2
4697,Fiesta,2016,8498,Manual,20447,Petrol,125,54.3,1.2
4701,Fiesta,2018,9000,Manual,9592,Petrol,145,64.2,1.1
4702,Fiesta,2018,9000,Manual,10945,Petrol,145,64.2,1.1
4703,Fiesta,2018,10450,Manual,9000,Petrol,145,64.2,1.1
4704,Fiesta,2018,10450,Manual,20000,Petrol,145,65.7,1.0
4705,Fiesta,2018,10000,Manual,8932,Petrol,145,65.7,1.0
4706,Fiesta,2017,10000,Manual,19496,Petrol,145,65.7,1.0
4707,Fiesta,2018,10650,Manual,11451,Petrol,145,65.7,1.0
4708,Fiesta,2017,10000,Manual,12068,Petrol,145,65.7,1.0
4709,Fiesta,2017,8850,Manual,16913,Petrol,125,54.3,1.2
4711,Fiesta,2014,7698,Manual,8487,Petrol,30,54.3,1.2
4712,Fiesta,2016,9998,Manual,24242,Petrol,0,65.7,1.0
4715,Fiesta,2018,13495,Manual,14000,Diesel,145,88.3,1.5
4716,Fiesta,2013,8698,Manual,9734,Petrol,0,65.7,1.0
4717,Fiesta,2018,10498,Manual,8163,Petrol,150,55.4,1.1
4718,Fiesta,2016,7298,Manual,33349,Petrol,125,54.3,1.2
4722,Fiesta,2017,7995,Manual,18250,Petrol,125,54.3,1.2
4723,Fiesta,2017,7430,Manual,12370,Petrol,125,54.3,1.2
4724,Fiesta,2015,6999,Manual,27425,Petrol,125,54.3,1.2
4726,Fiesta,2017,7713,Manual,12370,Petrol,125,54.3,1.2
4728,Fiesta,2017,10260,Manual,20926,Petrol,0,65.7,1.0
4730,Fiesta,2017,9020,Manual,29535,Petrol,0,65.7,1.0
4731,Fiesta,2016,8990,Manual,7872,Petrol,0,65.7,1.0
4734,Fiesta,2016,9210,Manual,28720,Petrol,0,65.7,1.0
4735,Fiesta,2017,10491,Manual,19980,Petrol,0,65.7,1.0
4736,Fiesta,2019,10850,Manual,14669,Petrol,145,58.9,1.0
4738,Fiesta,2019,14021,Automatic,5489,Petrol,145,48.7,1.0
4742,Fiesta,2016,8640,Manual,17782,Petrol,125,54.3,1.2
4743,Fiesta,2014,6250,Manual,40946,Petrol,0,65.7,1.0
4744,Fiesta,2016,7495,Manual,28805,Petrol,125,54.3,1.2
4748,Fiesta,2019,12991,Manual,13505,Petrol,150,58.9,1.0
4749,Fiesta,2020,15980,Manual,2489,Petrol,150,55.4,1.0
4751,Fiesta,2014,7830,Manual,34567,Petrol,0,65.7,1.0
4754,Fiesta,2018,10760,Manual,12849,Petrol,145,58.9,1.0
4755,Fiesta,2018,11030,Manual,20271,Petrol,145,65.7,1.0
4756,Fiesta,2018,10870,Manual,19733,Petrol,145,65.7,1.0
4758,Fiesta,2014,6691,Manual,33391,Petrol,30,54.3,1.2
4760,Fiesta,2016,7998,Manual,20777,Petrol,125,54.3,1.2
4761,Fiesta,2016,8498,Manual,39271,Diesel,0,88.3,1.5
4765,Fiesta,2018,10120,Manual,3665,Petrol,145,64.2,1.1
4766,Fiesta,2016,8800,Manual,46730,Petrol,0,65.7,1.0
4767,Fiesta,2014,7580,Manual,32356,Petrol,0,65.7,1.0
4768,Fiesta,2013,7860,Semi-Auto,23079,Petrol,145,47.9,1.6
4771,Fiesta,2014,6250,Manual,38906,Petrol,30,54.3,1.2
4773,Fiesta,2015,7691,Manual,24755,Petrol,0,65.7,1.0
4775,Fiesta,2017,10491,Manual,13326,Petrol,145,65.7,1.0
4776,Fiesta,2018,9981,Manual,4399,Petrol,145,64.2,1.1
4777,Fiesta,2016,9998,Manual,20125,Petrol,0,65.7,1.0
4778,Fiesta,2017,8770,Manual,17974,Petrol,125,54.3,1.2
4779,Fiesta,2015,6991,Manual,29012,Petrol,125,54.3,1.2
4780,Fiesta,2017,9290,Manual,20286,Petrol,145,65.7,1.0
4781,Fiesta,2018,12990,Manual,11814,Petrol,145,57.7,1.0
4782,Fiesta,2018,10490,Manual,22345,Petrol,145,58.9,1.0
4784,Fiesta,2017,11150,Manual,9919,Petrol,145,65.7,1.0
4787,Fiesta,2017,9607,Manual,6596,Petrol,145,64.2,1.1
4788,Fiesta,2016,7180,Manual,27520,Petrol,125,54.3,1.2
4789,Fiesta,2018,10060,Manual,26629,Petrol,145,56.5,1.0
4790,Fiesta,2018,9880,Manual,20860,Petrol,145,65.7,1.0
4791,Fiesta,2018,10290,Manual,14696,Petrol,145,58.9,1.0
4792,Fiesta,2019,12880,Manual,9018,Petrol,145,58.9,1.0
4795,Fiesta,2017,11000,Manual,10802,Petrol,145,65.7,1.0
4796,Fiesta,2018,11000,Manual,9000,Petrol,145,65.7,1.0
4797,Fiesta,2019,13860,Manual,10175,Petrol,145,58.9,1.0
4798,Fiesta,2019,15050,Manual,11559,Petrol,145,58.9,1.0
4802,Fiesta,2019,16370,Automatic,5206,Petrol,145,48.7,1.0
4805,Fiesta,2017,7960,Manual,34620,Petrol,145,65.7,1.0
4807,Fiesta,2019,13000,Manual,11233,Petrol,145,60.1,1.0
4808,Fiesta,2013,7020,Manual,26445,Petrol,0,65.7,1.0
4810,Fiesta,2018,10498,Manual,11421,Petrol,145,65.7,1.0
4811,Fiesta,2015,6998,Manual,30383,Petrol,125,54.3,1.2
4813,Fiesta,2016,9998,Manual,23348,Petrol,20,62.8,1.0
4815,Fiesta,2019,13998,Manual,9500,Petrol,150,56.5,1.0
4816,Fiesta,2018,10500,Manual,18266,Petrol,150,65.7,1.0
4817,Fiesta,2016,7498,Manual,25123,Petrol,125,54.3,1.2
4818,Fiesta,2016,11298,Manual,5796,Petrol,20,62.8,1.0
4821,Fiesta,2015,7698,Manual,25858,Petrol,0,65.7,1.0
4822,Fiesta,2016,8698,Manual,16353,Petrol,0,65.7,1.0
4824,Fiesta,2017,9998,Manual,17265,Petrol,145,65.7,1.0
4825,Fiesta,2017,10200,Manual,11743,Petrol,145,64.2,1.1
4827,Fiesta,2016,8640,Manual,21763,Petrol,125,54.3,1.2
4832,Fiesta,2018,12250,Manual,8000,Petrol,145,65.7,1.0
4834,Fiesta,2016,8500,Manual,19116,Petrol,125,54.3,1.2
4835,Fiesta,2018,11000,Manual,8468,Petrol,145,65.7,1.0
4836,Fiesta,2018,10400,Manual,18515,Petrol,145,65.7,1.0
4837,Fiesta,2018,14250,Manual,24038,Petrol,150,60.1,1.0
4838,Fiesta,2017,8700,Manual,20785,Petrol,0,65.7,1.0
4839,Fiesta,2016,9998,Manual,14010,Petrol,0,65.7,1.0
4840,Fiesta,2019,11498,Manual,9923,Petrol,145,58.9,1.0
4845,Fiesta,2017,8998,Manual,14188,Petrol,125,54.3,1.2
4847,Fiesta,2015,5998,Manual,33830,Petrol,30,54.3,1.2
4849,Fiesta,2016,9698,Manual,29714,Diesel,0,78.5,1.5
4852,Fiesta,2016,7998,Manual,26295,Petrol,0,65.7,1.0
4853,Fiesta,2017,8498,Manual,26052,Petrol,125,54.3,1.2
4854,Fiesta,2018,10298,Manual,17672,Petrol,145,65.7,1.0
4855,Fiesta,2013,5998,Manual,28514,Petrol,30,54.3,1.2
4856,Fiesta,2016,7298,Manual,33524,Diesel,0,78.5,1.5
4861,Fiesta,2018,10998,Manual,25169,Petrol,145,56.5,1.0
4862,Fiesta,2017,8498,Manual,20253,Petrol,145,54.3,1.2
4863,Fiesta,2017,10998,Manual,10829,Petrol,0,65.7,1.0
4866,Fiesta,2017,8798,Manual,26546,Petrol,0,65.7,1.0
4867,Fiesta,2019,16040,Manual,1891,Petrol,145,58.9,1.0
4868,Fiesta,2017,7591,Manual,27546,Petrol,125,54.3,1.2
4871,Fiesta,2016,9998,Manual,33254,Petrol,20,62.8,1.0
4874,Fiesta,2014,5298,Manual,52950,Petrol,30,54.3,1.2
4875,Fiesta,2016,8698,Manual,38830,Petrol,0,65.7,1.0
4879,Fiesta,2017,10710,Automatic,12874,Petrol,145,54.3,1.0
4882,Fiesta,2018,8940,Manual,6310,Petrol,145,64.2,1.1
4884,Fiesta,2014,6680,Manual,39123,Diesel,0,76.4,1.5
4889,Fiesta,2013,6570,Manual,33026,Petrol,30,54.3,1.2
4892,Fiesta,2017,8791,Manual,34617,Petrol,145,64.2,1.1
4894,Fiesta,2016,8240,Manual,30152,Petrol,20,62.8,1.0
4896,Fiesta,2019,13120,Manual,1327,Petrol,145,48.7,1.1
4902,Fiesta,2014,6391,Manual,43904,Petrol,30,54.3,1.2
4903,Fiesta,2017,10917,Automatic,8323,Petrol,145,54.3,1.0
4904,Fiesta,2017,8291,Manual,23080,Petrol,145,54.3,1.2
4907,Fiesta,2017,10210,Manual,5146,Petrol,0,65.7,1.0
4908,Fiesta,2018,8770,Manual,7340,Petrol,145,64.2,1.1
4909,Fiesta,2018,12460,Semi-Auto,5759,Petrol,145,54.3,1.0
4911,Fiesta,2018,10291,Manual,8340,Petrol,145,65.7,1.0
4913,Fiesta,2018,10100,Manual,10748,Petrol,145,65.7,1.0
4916,Fiesta,2018,11200,Manual,11550,Petrol,150,65.7,1.0
4919,Fiesta,2019,16591,Manual,2913,Petrol,145,60.1,1.0
4920,Fiesta,2019,16491,Manual,898,Petrol,145,60.1,1.0
4925,Fiesta,2015,6590,Manual,25737,Petrol,125,54.3,1.2
4927,Fiesta,2015,7298,Manual,31387,Petrol,125,54.3,1.2
4928,Fiesta,2014,8498,Manual,26276,Petrol,0,65.7,1.0
4929,Fiesta,2017,14070,Manual,13106,Petrol,145,47.9,1.6
4931,Fiesta,2017,10191,Manual,19068,Petrol,145,65.7,1.0
4933,Fiesta,2019,16150,Semi-Auto,1952,Petrol,145,48.7,1.0
4938,Fiesta,2015,6791,Manual,40206,Petrol,125,54.3,1.2
4939,Fiesta,2014,7698,Manual,23576,Petrol,0,65.7,1.0
4940,Fiesta,2017,11998,Manual,9177,Petrol,20,62.8,1.0
4941,Fiesta,2020,15750,Manual,52,Petrol,145,54.3,1.0
4943,Fiesta,2018,10250,Manual,5220,Petrol,145,64.2,1.1
4944,Fiesta,2017,10800,Manual,17465,Petrol,145,65.7,1.0
4946,Fiesta,2018,9298,Manual,19448,Petrol,145,64.2,1.1
4948,Fiesta,2016,9298,Manual,18502,Petrol,0,65.7,1.0
4950,Fiesta,2018,9900,Manual,14825,Petrol,145,64.2,1.1
4954,Fiesta,2013,6698,Manual,28685,Petrol,30,54.3,1.2
4955,Fiesta,2016,7780,Manual,37981,Petrol,0,65.7,1.0
4956,Fiesta,2018,9720,Manual,22038,Petrol,145,65.7,1.0
4957,Fiesta,2018,8691,Manual,12251,Petrol,145,64.2,1.1
4958,Fiesta,2013,6150,Manual,51341,Petrol,0,65.7,1.0
4959,Fiesta,2014,6880,Manual,25180,Petrol,30,54.3,1.2
4961,Fiesta,2019,14990,Manual,6591,Petrol,145,55.4,1.0
4963,Fiesta,2017,9691,Manual,11377,Petrol,145,64.2,1.1
4965,Fiesta,2018,10000,Manual,11377,Petrol,145,64.2,1.1
4966,Fiesta,2018,14500,Manual,5223,Petrol,145,58.9,1.0
4967,Fiesta,2013,6750,Manual,16072,Petrol,30,54.3,1.2
4969,Fiesta,2018,12991,Manual,21528,Petrol,145,61.4,1.0
4970,Fiesta,2019,15500,Manual,4551,Petrol,145,60.1,1.0
4971,Fiesta,2017,9240,Manual,27667,Petrol,145,64.2,1.1
4975,Fiesta,2016,7498,Manual,10892,Petrol,125,54.3,1.2
4977,Fiesta,2013,5995,Manual,42400,Petrol,0,65.7,1.0
4978,Fiesta,2016,10890,Manual,24954,Petrol,145,47.9,1.6
4980,Fiesta,2014,6891,Manual,35009,Petrol,30,54.3,1.2
4981,Fiesta,2015,9200,Semi-Auto,34808,Petrol,0,57.7,1.0
4983,Fiesta,2016,11057,Manual,14644,Diesel,0,78.5,1.5
4984,Fiesta,2018,9491,Manual,16517,Petrol,145,64.2,1.1
4985,Fiesta,2018,9791,Manual,8600,Petrol,145,64.2,1.1
4986,Fiesta,2013,5625,Manual,34049,Petrol,30,54.3,1.2
4988,Fiesta,2019,12610,Manual,13589,Petrol,145,56.5,1.0
4992,Fiesta,2015,6475,Manual,42716,Petrol,0,65.7,1.0
4995,Fiesta,2015,6998,Manual,32775,Petrol,125,54.3,1.2
4996,Fiesta,2016,9498,Manual,10963,Petrol,0,65.7,1.0
4998,Fiesta,2016,6495,Manual,15083,Petrol,30,54.3,1.2
4999,Fiesta,2016,8298,Manual,19062,Petrol,125,54.3,1.2
5000,Fiesta,2016,8698,Manual,10697,Petrol,0,65.7,1.0
5001,Fiesta,2013,5720,Manual,31998,Petrol,30,54.3,1.2
5005,Fiesta,2017,9300,Manual,29885,Petrol,150,65.7,1.0
5007,Fiesta,2013,5570,Manual,52290,Diesel,0,76.4,1.5
5013,Fiesta,2018,10291,Manual,8324,Petrol,145,64.2,1.1
5014,Fiesta,2013,5820,Manual,46191,Petrol,30,54.3,1.2
5015,Fiesta,2017,9280,Manual,10599,Petrol,145,64.2,1.1
5016,Fiesta,2018,11750,Manual,13278,Petrol,145,62.8,1.0
5017,Fiesta,2014,6180,Manual,26105,Petrol,30,54.3,1.2
5018,Fiesta,2019,15500,Manual,5248,Petrol,145,56.5,1.0
5019,Fiesta,2013,6998,Manual,13603,Petrol,30,54.3,1.2
5020,Fiesta,2015,6798,Manual,38271,Petrol,125,54.3,1.2
5021,Fiesta,2017,8900,Manual,19937,Petrol,145,64.2,1.1
5022,Fiesta,2018,9200,Manual,21000,Petrol,145,65.7,1.0
5023,Fiesta,2018,11900,Manual,9080,Petrol,145,62.8,1.0
5024,Fiesta,2015,7750,Manual,24000,Petrol,0,65.7,1.0
5025,Fiesta,2018,13830,Semi-Auto,12963,Petrol,150,54.3,1.0
5026,Fiesta,2018,10750,Manual,5723,Petrol,145,65.7,1.0
5027,Fiesta,2017,9850,Manual,16600,Petrol,145,64.2,1.1
5028,Fiesta,2018,10700,Manual,3329,Petrol,145,65.7,1.0
5029,Fiesta,2018,10200,Manual,12700,Petrol,145,64.2,1.1
5031,Fiesta,2013,6000,Manual,34583,Petrol,30,54.3,1.2
5033,Fiesta,2018,8190,Manual,44653,Petrol,145,64.2,1.1
5036,Fiesta,2016,8250,Manual,37000,Diesel,0,78.5,1.5
5038,Fiesta,2017,11200,Manual,12380,Petrol,145,65.7,1.0
5039,Fiesta,2017,9200,Manual,17199,Petrol,0,65.7,1.0
5043,Fiesta,2017,7495,Manual,18795,Petrol,125,54.3,1.2
5044,Fiesta,2017,9495,Manual,23364,Petrol,0,65.7,1.0
5047,Fiesta,2016,8071,Manual,13755,Petrol,125,54.3,1.2
5048,Fiesta,2017,8090,Manual,13048,Petrol,125,54.3,1.2
5050,Fiesta,2015,7450,Manual,16806,Petrol,0,65.7,1.0
5051,Fiesta,2016,8990,Semi-Auto,12600,Petrol,145,47.9,1.6
5052,Fiesta,2016,7495,Manual,40161,Petrol,0,65.7,1.0
5054,Fiesta,2019,19998,Manual,3361,Petrol,145,40.3,1.5
5055,Fiesta,2019,14998,Manual,4490,Petrol,145,60.1,1.0
5057,Fiesta,2016,7298,Manual,36228,Petrol,125,54.3,1.2
5058,Fiesta,2017,8998,Manual,17164,Petrol,0,65.7,1.0
5059,Fiesta,2015,7698,Manual,24015,Petrol,125,54.3,1.2
5061,Fiesta,2018,9395,Manual,19000,Petrol,150,64.2,1.1
5062,Fiesta,2018,10695,Manual,8151,Petrol,150,58.9,1.0
5064,Fiesta,2015,6895,Manual,51621,Petrol,30,54.3,1.2
5066,Fiesta,2018,10490,Manual,25174,Petrol,150,65.7,1.0
5070,Fiesta,2016,7698,Manual,23039,Petrol,125,54.3,1.2
5071,Fiesta,2016,7995,Manual,26863,Petrol,0,65.7,1.0
5072,Fiesta,2019,14990,Semi-Auto,7350,Petrol,145,48.7,1.0
5074,Fiesta,2017,8110,Manual,8801,Petrol,145,54.3,1.2
5075,Fiesta,2014,6600,Manual,42112,Petrol,30,54.3,1.2
5077,Fiesta,2017,9491,Manual,22571,Petrol,0,65.7,1.0
5081,Fiesta,2016,7660,Manual,18839,Petrol,125,54.3,1.2
5084,Fiesta,2017,7991,Manual,25316,Petrol,145,54.3,1.2
5086,Fiesta,2018,10991,Manual,24793,Petrol,145,65.7,1.0
5090,Fiesta,2018,10540,Manual,14435,Petrol,145,65.7,1.0
5091,Fiesta,2018,11245,Manual,25622,Petrol,145,65.7,1.0
5092,Fiesta,2018,10695,Manual,19428,Petrol,145,65.7,1.0
5095,Fiesta,2017,8995,Manual,29830,Petrol,0,65.7,1.0
5098,Fiesta,2019,15030,Manual,401,Petrol,145,58.9,1.0
5099,Fiesta,2015,8080,Manual,25897,Petrol,125,54.3,1.2
5104,Fiesta,2016,7991,Manual,28137,Petrol,125,54.3,1.2
5107,Fiesta,2017,7300,Manual,11498,Petrol,125,54.3,1.2
5108,Fiesta,2018,9290,Manual,26907,Petrol,145,64.2,1.1
5110,Fiesta,2018,11240,Manual,15669,Petrol,145,65.7,1.0
5111,Fiesta,2017,9750,Manual,16044,Petrol,145,65.7,1.0
5115,Fiesta,2018,8491,Manual,18000,Petrol,150,64.2,1.1
5117,Fiesta,2019,13190,Manual,8336,Petrol,145,56.5,1.0
5120,Fiesta,2019,13490,Manual,2230,Petrol,145,58.9,1.0
5121,Fiesta,2018,11991,Manual,25515,Petrol,145,62.8,1.0
5123,Fiesta,2016,8600,Manual,28165,Petrol,125,54.3,1.2
5126,Fiesta,2017,7570,Manual,24315,Petrol,125,54.3,1.2
5127,Fiesta,2017,8491,Manual,23048,Petrol,145,65.7,1.0
5128,Fiesta,2013,5570,Manual,48189,Petrol,0,65.7,1.0
5130,Fiesta,2018,8991,Manual,30500,Diesel,145,88.3,1.5
5131,Fiesta,2014,4991,Manual,31400,Petrol,30,54.3,1.2
5133,Fiesta,2016,8491,Manual,19581,Petrol,0,65.7,1.0
5134,Fiesta,2016,7991,Manual,38367,Petrol,0,65.7,1.0
5138,Fiesta,2017,9798,Manual,10187,Diesel,0,78.5,1.5
5140,Fiesta,2017,7480,Manual,30600,Petrol,0,65.7,1.0
5141,Fiesta,2017,7714,Manual,24000,Petrol,0,65.7,1.0
5142,Fiesta,2018,9129,Manual,14562,Petrol,145,64.2,1.1
5143,Fiesta,2018,12500,Manual,13773,Petrol,145,62.8,1.0
5145,Fiesta,2018,10656,Manual,6144,Petrol,145,65.7,1.0
5146,Fiesta,2017,7998,Manual,30000,Petrol,150,64.2,1.1
5150,Fiesta,2017,7540,Manual,22173,Petrol,125,54.3,1.2
5151,Fiesta,2015,6700,Manual,41406,Petrol,125,54.3,1.2
5153,Fiesta,2014,6160,Manual,43323,Petrol,30,54.3,1.2
5155,Fiesta,2018,12589,Manual,5418,Petrol,145,58.9,1.0
5159,Fiesta,2017,10260,Manual,12588,Petrol,145,65.7,1.0
5160,Fiesta,2017,10498,Manual,14073,Petrol,145,65.7,1.0
5161,Fiesta,2019,13998,Manual,13702,Petrol,145,58.9,1.0
5162,Fiesta,2017,10998,Manual,29797,Diesel,0,78.5,1.5
5163,Fiesta,2015,7498,Manual,28325,Petrol,125,54.3,1.2
5165,Fiesta,2019,11498,Manual,14604,Petrol,145,58.9,1.0
5167,Fiesta,2019,13998,Manual,16231,Petrol,145,58.9,1.0
5171,Fiesta,2016,8498,Manual,7519,Petrol,125,54.3,1.2
5174,Fiesta,2019,13998,Manual,10576,Petrol,145,58.9,1.0
5178,Fiesta,2017,10398,Manual,16914,Petrol,0,65.7,1.0
5179,Fiesta,2017,8698,Manual,33465,Petrol,145,65.7,1.0
5181,Fiesta,2019,13998,Manual,11351,Petrol,145,58.9,1.0
5182,Fiesta,2016,7998,Manual,30390,Petrol,125,54.3,1.2
5184,Fiesta,2013,4998,Manual,48489,Petrol,0,65.7,1.0
5185,Fiesta,2019,16498,Manual,3124,Petrol,145,58.9,1.0
5187,Fiesta,2017,10250,Manual,20965,Petrol,145,65.7,1.0
5191,Fiesta,2018,11750,Manual,6000,Petrol,145,65.7,1.0
5192,Fiesta,2014,8498,Semi-Auto,17030,Petrol,150,47.9,1.6
5198,Fiesta,2019,11998,Manual,2269,Petrol,150,48.7,1.1
5199,Fiesta,2018,12995,Manual,11340,Petrol,145,62.8,1.0
5203,Fiesta,2018,8800,Manual,4065,Petrol,145,64.2,1.1
5205,Fiesta,2018,10500,Manual,6636,Petrol,145,65.7,1.0
5207,Fiesta,2017,11450,Manual,5551,Petrol,20,62.8,1.0
5208,Fiesta,2017,10400,Manual,17542,Petrol,20,62.8,1.0
5209,Fiesta,2017,8000,Manual,25219,Petrol,145,54.3,1.2
5210,Fiesta,2017,11300,Manual,13931,Petrol,145,65.7,1.0
5212,Fiesta,2016,7500,Manual,24987,Petrol,125,54.3,1.2
5214,Fiesta,2019,13000,Manual,13246,Petrol,145,58.9,1.0
5215,Fiesta,2015,10500,Manual,4927,Petrol,0,65.7,1.0
5216,Fiesta,2017,10400,Manual,15517,Petrol,145,65.7,1.0
5217,Fiesta,2018,11200,Manual,12882,Petrol,145,65.7,1.0
5218,Fiesta,2017,10495,Manual,15206,Petrol,145,65.7,1.0
5227,Fiesta,2015,7498,Manual,27758,Petrol,125,54.3,1.2
5231,Fiesta,2017,9998,Manual,17227,Petrol,145,65.7,1.0
5233,Fiesta,2016,9798,Manual,24631,Petrol,0,65.7,1.0
5234,Fiesta,2016,8298,Manual,26039,Petrol,0,65.7,1.0
5235,Fiesta,2016,8698,Manual,28333,Petrol,0,65.7,1.0
5238,Fiesta,2018,11200,Semi-Auto,27301,Petrol,145,54.3,1.0
5240,Fiesta,2019,11798,Manual,4220,Petrol,150,48.7,1.1
5242,Fiesta,2019,11998,Manual,18659,Petrol,145,56.5,1.0
5244,Fiesta,2013,5998,Manual,33614,Diesel,0,76.4,1.5
5245,Fiesta,2017,7298,Manual,22444,Petrol,145,54.3,1.2
5246,Fiesta,2019,13998,Manual,10616,Petrol,145,58.9,1.0
5249,Fiesta,2017,7820,Manual,16782,Petrol,125,54.3,1.2
5251,Fiesta,2013,7830,Semi-Auto,26964,Petrol,145,47.9,1.6
5252,Fiesta,2016,8600,Manual,18316,Petrol,125,54.3,1.2
5253,Fiesta,2016,9700,Manual,8854,Petrol,125,54.3,1.2
5254,Fiesta,2016,8691,Manual,37942,Diesel,0,78.5,1.5
5258,Fiesta,2017,9300,Manual,14350,Petrol,145,64.2,1.1
5260,Fiesta,2017,9600,Manual,12946,Petrol,145,64.2,1.1
5261,Fiesta,2017,7800,Manual,15800,Petrol,145,54.3,1.2
5262,Fiesta,2017,7750,Manual,32344,Petrol,125,54.3,1.2
5265,Fiesta,2016,10498,Manual,15728,Petrol,0,65.7,1.0
5270,Fiesta,2016,8998,Manual,6146,Petrol,125,54.3,1.2
5271,Fiesta,2018,9780,Manual,8829,Petrol,145,55.4,1.1
5272,Fiesta,2019,12995,Manual,12420,Petrol,150,65.7,1.0
